id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,www_2,tipoUniEco,latitud,longitud,fecha_alta,MAPS,IMAGEN 
8625214,09015722412004671000000000U7,BALTRA BAR,COCTELES CONDESA SAPI DE CV,722412,Bares,0 a 5 personas,AVENIDA,AMSTERDAM,AVENIDA,AMSTERDAM,CALLE,IZTACCIHUATL,CALLE,CAMPECHE,36,,,,,D,COLONIA,HIPODROMO,,,,6100,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1341,9,,,WWW.BALTRA.BAR,http://WWW.BALTRA.BAR,Fijo,19.40950232,-99.16884421,2019-11,"https://www.google.com/maps/@19.40950232,-99.16884421,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40950232,-99.16884421!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40950232%2C-99.16884421&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
811370,09006722412000142001000000U2,BAR,,722412,Bares,0 a 5 personas,EJE VIAL,5 ORIENTE (JAVIER ROJO GOMEZ),CALLE,SUR 20,CALLE,SUR 18,CALLE,SUR 239-C,353,,,,,,COLONIA,AGRICOLA ORIENTAL,,,,8500,9,CIUDAD DE M…XICO,6,IZTACALCO,1,Iztacalco,325,15,,,,http://,Fijo,19.39338604,-99.07366923,2010-07,"https://www.google.com/maps/@19.39338604,-99.07366923,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.39338604,-99.07366923!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.39338604%2C-99.07366923&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
934844,09012722412000561001000000U1,BAR 3ER MILENIO VIP,PLUTONIA SA DE CV,722412,Bares,6 a 10 personas,CALLE,HACIENDA TOTOAPAN,CALLE,HACIENDA DE LA ESCALERA,CALZADA,ACOXPA,CALLE,HACIENDA DE LA ESCALERA,,SN,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,PRADO COAPA 2A SECCION,,,,14357,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,229,19,5513848376,,,http://,Fijo,19.29602202,-99.13314667,2014-12,"https://www.google.com/maps/@19.29602202,-99.13314667,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.29602202,-99.13314667!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.29602202%2C-99.13314667&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
697354,09017722412000762001000000U4,BAR ACAPULCO,,722412,Bares,0 a 5 personas,CALLE,JOSE RIVERA,CALLE,ALFONSO CEBALLOS,CALLE,JUAN JOSE JASSO,AVENIDA,EMILIO CARRANZA,32,,,,,,COLONIA,MOCTEZUMA 1RA SECC,,,,15500,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,062A,6,,,,http://,Fijo,19.42791389,-99.10795645,2014-12,"https://www.google.com/maps/@19.42791389,-99.10795645,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42791389,-99.10795645!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42791389%2C-99.10795645&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8138046,09007722412001281000000000U5,BAR ANGEL DE LA NOCHE,BAR ANGEL DE LA NOCHE ,722412,Bares,0 a 5 personas,CALLE,LAS PALMAS,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,2,,,,,,PUEBLO,SANTA MARIA AZTAHUACAN,,,,9500,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1104,26,,,,http://,Fijo,19.35180097,-99.02436174,2019-11,"https://www.google.com/maps/@19.35180097,-99.02436174,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.35180097,-99.02436174!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.35180097%2C-99.02436174&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
956278,09014722110003054000000000U0,BAR ANTONIO,RESTAURANTERA COYOACAN SA DE CV,722412,Bares,31 a 50 personas,AVENIDA,COYOACAN,EJE VIAL,4 SUR (XOLA),CALLE,ADOLFO PRIETO,CALLE,PROVIDENCIA,139,,EDIFICIO SIN NOMBRE,PLANTA BAJA,0,,COLONIA,DEL VALLE,EDIFICIO COMERCIAL Y DE SERVICIOS,COYOACAN 139,139,3110,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,45,2,5555234029,,,http://,Fijo,19.39585441,-99.16687898,2010-07,"https://www.google.com/maps/@19.39585441,-99.16687898,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.39585441,-99.16687898!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.39585441%2C-99.16687898&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
6317536,09003722412000523001000000U0,BAR ASHA,OPERADORA NICAFE SA DE CV,722412,Bares,51 a 100 personas,CALLE,Victoria,CALLE,Loreto,AVENIDA,Paseo del RÌo,CALLE,LORETO,9,,,,0,,COLONIA,COPILCO EL BAJO,,,,4340,9,CIUDAD DE M…XICO,3,COYOAC¡N,1,Coyoac·n,361,13,,,,http://,Fijo,19.33877905,-99.1895547,2014-12,"https://www.google.com/maps/@19.33877905,-99.1895547,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.33877905,-99.1895547!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.33877905%2C-99.1895547&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9028707,09015722411000581000000000U4,BAR ATLANTICO,GASTRONOMICA INDEPENDENCIA ,722411,Centros nocturnos,0 a 5 personas,CALLE,CALLE INDEPENDENCIA,CALLE,SANTOS DEGOLLADO,CALLE,CALLE LUIS MOYA,CALLE,ARTICULO 123,40,,GASTRONOMICA INDEPENDENCIA,PISO 1,,,COLONIA,CENTR0,EDIFICIO COMERCIAL Y DE SERVICIOS,GASTRONOMICA INDEPENDENCIA,111,6050,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,748,1,,,,http://,Fijo,19.43323543,-99.14438691,2019-11,"https://www.google.com/maps/@19.43323543,-99.14438691,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43323543,-99.14438691!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43323543%2C-99.14438691&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8337461,09015722412003821000000000U9,BAR BARRA INDEPENDENCIA,GASTRONOMICA INDEPENDENCIA SA DE CV,722412,Bares,0 a 5 personas,CALLE,CALLE INDEPENDENCIA,CALLE,SANTOS DEGOLLADO,CALLE,CALLE LUIS MOYA,CALLE,ARTICULO 123,40,,GASTRONOMICA INDEPENDENCIA,PISO 2,,,COLONIA,CENTR0,EDIFICIO COMERCIAL Y DE SERVICIOS,GASTRONOMICA INDEPENDENCIA,207,6050,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,748,1,,,,http://,Fijo,19.43323543,-99.14438691,2019-11,"https://www.google.com/maps/@19.43323543,-99.14438691,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43323543,-99.14438691!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43323543%2C-99.14438691&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8442132,09014722412001003000000000U9,BAR BERLIN,GASTRONOMIA BERLIN SA DE CV,722412,Bares,11 a 30 personas,CALLE,LUIS CARRACCI,AVENIDA,INSURGENTES SUR,PRIVADA,CADIZ NORTE,CALLE,MILLET,1261,,,,,A,COLONIA,EXTREMADURA INSURGENTES,,,,3740,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,702,8,55637005,GG64507@YAHOO.COM.MX,,http://,Fijo,19.37528602,-99.17922927,2019-11,"https://www.google.com/maps/@19.37528602,-99.17922927,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.37528602,-99.17922927!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.37528602%2C-99.17922927&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
955844,09014722412000242000000000U4,BAR BLACK PEARL,,722412,Bares,6 a 10 personas,AVENIDA,INSURGENTES SUR,CALLE,CERES,CALLE,FEBO,CALLE,MINERVA,1544,,,,,,COLONIA,CREDITO CONSTRUCTOR,,,,3940,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,717,21,5556631194,BAR_PERLANEGRA@HOTMAIL.COM,,http://,Fijo,19.36625605,-99.18123162,2010-07,"https://www.google.com/maps/@19.36625605,-99.18123162,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.36625605,-99.18123162!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.36625605%2C-99.18123162&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7824861,09015722412003981000000000U1,BAR BORA BORA BISTRO,,722412,Bares,0 a 5 personas,CALLE,FELIPE VILLANUEVA,CALLE,RICHARD WAGNER,CIRCUITO,INTERIOR (AVENIDA RIO CONSULADO),CIRCUITO,INTERIOR (AVENIDA RÕO CONSULADO),7,BIS,,,,,CIUDAD,PERALVILLO,,,,6220,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,38,8,,,,http://,Fijo,19.46153798,-99.12829663,2019-11,"https://www.google.com/maps/@19.46153798,-99.12829663,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46153798,-99.12829663!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46153798%2C-99.12829663&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8326115,09015722412004453000000000U0,BAR CAN CAN,PANIFICADORA NULO SAPI DE CV,722412,Bares,11 a 30 personas,CALLE,DURANGO,AVENIDA,PLAZA VILLA MADRID,EJE VIAL,2 PONIENTE (MONTERREY),AVENIDA,OAXACA,175,B,,,,,COLONIA,ROMA NORTE,,,,6700,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,998,15,,,,http://,Fijo,19.42014019,-99.16493185,2019-11,"https://www.google.com/maps/@19.42014019,-99.16493185,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42014019,-99.16493185!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42014019%2C-99.16493185&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
657859,09015722412003252001000000U7,BAR CARAPOS,,722412,Bares,0 a 5 personas,PEATONAL,REPUBLICA DE HONDURAS,CALLEJON,CALLEJON DE LA AMARGURA,CALLE,ALLENDE,PEATONAL,PLAZA GARIBALDI,10,C,,,,,COLONIA,CENTRO,,,,6010,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,536,8,,,,http://,Fijo,19.44088021,-99.13803721,2014-12,"https://www.google.com/maps/@19.44088021,-99.13803721,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44088021,-99.13803721!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44088021%2C-99.13803721&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8337476,09015722412003831000000000U8,BAR CENIT,,722412,Bares,0 a 5 personas,CALLE,REPUBLICA DE CUBA,CALLE,CALLEJON DEL 57,CALLE,ALLENDE,CALLE,DONCELES,33,,,,,L Y M,COLONIA,CENTR0,,,,6000,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,752,14,5514452201,,,http://,Fijo,19.4373732,-99.13805804,2019-11,"https://www.google.com/maps/@19.4373732,-99.13805804,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4373732,-99.13805804!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4373732%2C-99.13805804&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1013831,09015722412003272001000000U5,BAR CHAPULTEPEC,CARRASCONTI SA DE CV,722412,Bares,11 a 30 personas,AVENIDA,HIDALGO,CALLE,CALLEJON SOMBREREROS,CALLE,HUMBOLDT,CALLE,DOCTOR BASILIO BADILLO,118,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,COLONIA,TABACALERA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,118,6030,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,729,10,,BAR_CHAPULTEPEC@HOTMAIL.COM,,http://,Fijo,19.43749486,-99.14794537,2010-07,"https://www.google.com/maps/@19.43749486,-99.14794537,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43749486,-99.14794537!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43749486%2C-99.14794537&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8625227,09015722412004682000000000U4,BAR CHUPACHELAS,,722412,Bares,6 a 10 personas,AVENIDA,INSURGENTES CENTRO,CALLE,AVENIDA REPUBLICA,CALLE,MAESTRO ANTONIO CASO,CALLE,EZEQUIEL MONTES,96,C,,,,,COLONIA,TABACALERA,,,,6030,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,070A,5,5564323806,ROGELIO_PTV@HOTMAIL.COM,WWW.CHUPACHELAS.COM.MX,http://WWW.CHUPACHELAS.COM.MX,Fijo,19.43495469,-99.15760736,2019-11,"https://www.google.com/maps/@19.43495469,-99.15760736,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43495469,-99.15760736!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43495469%2C-99.15760736&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
785982,09005722412000441000000000U0,BAR CLUB,,722412,Bares,0 a 5 personas,CALZADA,CALZADA DE GUADALUPE,CALLE,SCHUMANN,CALLE,EUZKADI,CALZADA,CALZADA DE LOS MISTERIOS,306,,,,0,,COLONIA,VALLEJO,,,,7870,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,1773,6,,,,http://,Fijo,19.46701223,-99.12436274,2010-07,"https://www.google.com/maps/@19.46701223,-99.12436274,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46701223,-99.12436274!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46701223%2C-99.12436274&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7732678,09015722412004043000000000U9,BAR COCTEL BAR AND GRILL,,722412,Bares,11 a 30 personas,CALLE,ESTOCOLMO,AVENIDA,PASEO DE LA REFORMA,CALLE,HAMBURGO,CALLE,AMBERES,16,A,,,,,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,945,12,,,,http://,Fijo,19.42675469,-99.16639201,2019-11,"https://www.google.com/maps/@19.42675469,-99.16639201,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42675469,-99.16639201!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42675469%2C-99.16639201&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7619704,09013722412000361000000000U4,BAR DE MICHELADAS EL RETEN,,722412,Bares,0 a 5 personas,CALLE,CERRADA MORELOS,CALLE,CAMINO ANTIGUO A SAN FRANCISCO,CALLE,NINGUNO,CALLE,OLIVO,,SN,,,,,PUEBLO,SAN ANDRES AHUAYUCAN,,,,16800,9,CIUDAD DE M…XICO,13,XOCHIMILCO,1,Xochimilco,1506,2,5577134517,,,http://,Fijo,19.22894114,-99.11645651,2019-11,"https://www.google.com/maps/@19.22894114,-99.11645651,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.22894114,-99.11645651!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.22894114%2C-99.11645651&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8442013,09014722412000993000000000U2,BAR DUSK,,722412,Bares,11 a 30 personas,CALLE,PENNSYLVANIA,CALLE,LOUISIANA,CALLE,DAKOTA,CALLE,NUEVA JERSEY,124,,,,,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,384,22,,,,http://,Fijo,19.39069927,-99.17858589,2019-11,"https://www.google.com/maps/@19.39069927,-99.17858589,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.39069927,-99.17858589!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.39069927%2C-99.17858589&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
718346,09007722412000521000000000U5,BAR ECLCETIC,,722412,Bares,0 a 5 personas,CALLE,RIO ALTAR,CALLE,ORIENTE 212,EJE VIAL,4 SUR (SAN RAFAEL ATLIXCO),EJE VIAL,4 SUR (SAN RAFAEL ATLIXCO),80,,,,,,COLONIA,PASEOS DE CHURUBUSCO,,,,9030,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,55,26,30574059,,,http://,Fijo,19.38935688,-99.08398051,2014-12,"https://www.google.com/maps/@19.38935688,-99.08398051,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.38935688,-99.08398051!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.38935688%2C-99.08398051&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
894788,09015722412002743001000000U6,BAR EL ALMACEN,,722412,Bares,6 a 10 personas,EJE VIAL,2 PONIENTE (FLORENCIA),CALLE,LONDRES,CALLE,HAMBURGO,CALLE,VARSOVIA,37,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,B Y 37 B,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,095A,19,5552079424,ALMACERBARZR@GMAIL.COM,,http://,Fijo,19.42469432,-99.16655435,2014-12,"https://www.google.com/maps/@19.42469432,-99.16655435,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42469432,-99.16655435!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42469432%2C-99.16655435&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
739664,09017722412000402001000000U7,BAR EL ATORON,,722412,Bares,6 a 10 personas,AVENIDA,ADOLFO LOPEZ MATEOS,EJE VIAL,1 NORTE (MANUEL LEBRIJA),CALLE,JUAN PABLO ALDASORO,CALLE,SIM”N AUDENARD,0,SN,,,0,,COLONIA,AMPL AVIACION CIVIL,,,,15740,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,1295,9,,,,http://,Fijo,19.41495334,-99.07499728,2010-07,"https://www.google.com/maps/@19.41495334,-99.07499728,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41495334,-99.07499728!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41495334%2C-99.07499728&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8612767,09007722412001011000000000U6,BAR EL CALAVERA,,722412,Bares,0 a 5 personas,CALLE,SUR 23,CALLE,8,CALLE,6,CALLE,SUR 21,129,MZA 14,,,,,COLONIA,LA PURISIMA,,,,9310,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1000,7,,,,http://,Fijo,19.36014653,-99.07038815,2019-11,"https://www.google.com/maps/@19.36014653,-99.07038815,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.36014653,-99.07038815!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.36014653%2C-99.07038815&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1031225,09015722412003431001000000U7,BAR EL CAPRICHO,,722412,Bares,6 a 10 personas,CALLE,TOPACIO,AVENIDA,SAN PABLO,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,JES⁄S MARÕA,19,A,,,,,COLONIA,CENTR0,,,,6000,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,979,2,,,,http://,Fijo,19.4255079,-99.12808622,2014-12,"https://www.google.com/maps/@19.4255079,-99.12808622,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4255079,-99.12808622!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4255079%2C-99.12808622&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8306210,09007722412000751000000000U8,BAR EL CHANGAROCK,,722412,Bares,0 a 5 personas,CALLE,PIRUL,CALLE,PINO,CALLE,RECUERDOS,CALLE,COLORÕN,11,,,,,,COLONIA,EL MOLINO TEZONCO,,,,9960,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,433A,10,,,,http://,Fijo,19.29554651,-99.07002718,2019-11,"https://www.google.com/maps/@19.29554651,-99.07002718,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.29554651,-99.07002718!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.29554651%2C-99.07002718&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9028423,09014722412000951000051099S0,BAR EL DEPOSITO,CERVECERIA CLANDESTINA SA DE CV,722412,Bares,0 a 5 personas,AVENIDA,UNIVERSIDAD,CALLE,CONCEPCION BEISTEGUI,CALLE,TAJIN,CALLE,TAJÕN,348,A,,,,,COLONIA,NARVARTE ORIENTE,,,,3020,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,435,18,,,,http://,Fijo,19.38733426,-99.15397259,2019-11,"https://www.google.com/maps/@19.38733426,-99.15397259,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.38733426,-99.15397259!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.38733426%2C-99.15397259&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8402576,09013722412000411000000000U7,BAR EL DESVAN,,722412,Bares,0 a 5 personas,CALLE,AVENIDA ACUEDUCTO,CALLE,MONTE ALEGRE,CALLE,NINGUNO,CALLE,MONTE ALTO,132,,,,,,PUEBLO,SAN LUCAS XOCHIMANCA,,,,16300,9,CIUDAD DE M…XICO,13,XOCHIMILCO,1,Xochimilco,495,6,5575814640,,,http://,Fijo,19.24398032,-99.11208553,2019-11,"https://www.google.com/maps/@19.24398032,-99.11208553,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.24398032,-99.11208553!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.24398032%2C-99.11208553&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7756266,09015722412004802000000000U8,BAR EL DIAMANTE,,722412,Bares,6 a 10 personas,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,SAN LUCAS,CALLE,SAN MIGUEL,CALLE,SAN LUCAS,242,,,,0,,COLONIA,CENTRO,,,,6800,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,979,11,,,,http://,Fijo,19.42380651,-99.13207983,2019-11,"https://www.google.com/maps/@19.42380651,-99.13207983,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42380651,-99.13207983!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42380651%2C-99.13207983&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
984458,09015722412000421000000000U1,BAR EL DORADO,,722412,Bares,0 a 5 personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,MAGNOLIA,CALLE,PEDRO MORENO,CALLE,RIVA PALACIO,72,,,,,,COLONIA,GUERRERO,,,,6300,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,063A,17,,,,http://,Fijo,19.44182787,-99.13988656,2010-07,"https://www.google.com/maps/@19.44182787,-99.13988656,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44182787,-99.13988656!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44182787%2C-99.13988656&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
913435,09012722412000391000000000U3,BAR EL GARROBO,,722412,Bares,0 a 5 personas,CALLE,SEYE,CALLE,ACANCEH,CALLE,CHEMAX,CALLE,POMUCH,10,MZ 123 LT 10,,,0,,COLONIA,LOMAS DE PADIERNA,,,,14240,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,318,14,,,,http://,Fijo,19.29010734,-99.22920571,2014-12,"https://www.google.com/maps/@19.29010734,-99.22920571,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.29010734,-99.22920571!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.29010734%2C-99.22920571&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
660110,09015722110002342001000000U7,BAR EL GRAN MARQUES,,722412,Bares,6 a 10 personas,CALLE,VIOLETA,EJE VIAL,1 PONIENTE (GUERRERO),CALLE,HEROES,CALLE,MINA,72,,,,,72,COLONIA,GUERRERO,,,,6350,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,610,3,,ELMARQUES2009@HOTMAIL.COM,,http://,Fijo,19.44152812,-99.14806396,2011-03,"https://www.google.com/maps/@19.44152812,-99.14806396,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44152812,-99.14806396!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44152812%2C-99.14806396&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
895744,09015722412002823000000000U6,BAR EL IMPERIAL,QUIZMEN INGREDIENTES SA DE CV,722412,Bares,11 a 30 personas,AVENIDA,ALVARO OBREGON,EJE VIAL,3 PONIENTE (SALAMANCA),CALLE,VALLADOLID,CALLE,TABASCO,293,,,,,,COLONIA,ROMA NORTE,,,,6700,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1093,4,5555251115,,,http://,Fijo,19.41666134,-99.16852453,2014-12,"https://www.google.com/maps/@19.41666134,-99.16852453,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41666134,-99.16852453!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41666134%2C-99.16852453&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
